央视频道,#genre#
东方财经,http://39.134.61.219/PLTV/88888888/224/3221226894/index.m3u8

卫视频道,#genre#
北京卫视,http://39.134.61.219/PLTV/88888888/224/3221226449/index.m3u8
湖南卫视,http://39.134.61.219/PLTV/88888888/224/3221226421/index.m3u8
江苏卫视,http://39.134.61.219/PLTV/88888888/224/3221226423/index.m3u8
辽宁卫视,http://39.134.61.219/PLTV/88888888/224/3221226425/index.m3u8
浙江卫视,http://39.134.61.219/PLTV/88888888/224/3221226427/index.m3u8
浙江卫视,http://39.134.61.219/PLTV/88888888/224/3221226541/index.m3u8
上海卫视,http://39.134.61.219/PLTV/88888888/224/3221227088/index.m3u8
广东卫视,http://39.134.61.219/PLTV/88888888/224/3221226436/index.m3u8
安徽卫视,http://39.134.61.219/PLTV/88888888/224/3221226447/index.m3u8
湖北卫视,http://39.134.61.219/PLTV/88888888/224/3221226455/index.m3u8
深圳卫视,http://39.134.61.219/PLTV/88888888/224/3221226463/index.m3u8
深圳卫视,http://39.134.61.219/PLTV/88888888/224/3221226595/index.m3u8
天津卫视,http://39.134.61.219/PLTV/88888888/224/3221226465/index.m3u8
山西卫视,http://39.134.61.219/PLTV/88888888/224/3221226475/index.m3u8
黑龙江卫视,http://39.134.61.219/PLTV/88888888/224/3221226478/index.m3u8
重庆卫视,http://39.134.61.219/PLTV/88888888/224/3221226490/index.m3u8
河南卫视,http://39.134.61.219/PLTV/88888888/224/3221226491/index.m3u8
厦门卫视,http://39.134.61.219/PLTV/88888888/224/3221226529/index.m3u8
东南卫视,http://39.134.61.219/PLTV/88888888/224/3221226536/index.m3u8
河北卫视,http://39.134.61.219/PLTV/88888888/224/3221226576/index.m3u8
广西卫视,http://39.134.61.219/PLTV/88888888/224/3221226580/index.m3u8
海南卫视,http://39.134.61.219/PLTV/88888888/224/3221226585/index.m3u8
宁夏卫视,http://39.134.61.219/PLTV/88888888/224/3221226587/index.m3u8
山东卫视,http://39.134.61.219/PLTV/88888888/224/3221226589/index.m3u8
山东卫视,http://39.134.61.219/PLTV/88888888/224/3221226875/index.m3u8
陕西卫视,http://39.134.61.219/PLTV/88888888/224/3221226591/index.m3u8
四川卫视,http://39.134.61.219/PLTV/88888888/224/3221226597/index.m3u8
新疆卫视,http://39.134.61.219/PLTV/88888888/224/3221226601/index.m3u8
兵团卫视,http://39.134.61.219/PLTV/88888888/224/3221226602/index.m3u8
甘肃卫视,http://39.134.61.219/PLTV/88888888/224/3221226612/index.m3u8
贵州卫视,http://39.134.61.219/PLTV/88888888/224/3221226616/index.m3u8
内蒙古卫视,http://39.134.61.219/PLTV/88888888/224/3221226626/index.m3u8
青海卫视,http://39.134.61.219/PLTV/88888888/224/3221226628/index.m3u8
西藏卫视,http://39.134.61.219/PLTV/88888888/224/3221226630/index.m3u8
云南卫视,http://39.134.61.219/PLTV/88888888/224/3221226634/index.m3u8
吉林卫视,http://39.134.61.219/PLTV/88888888/224/3221226763/index.m3u8
延边卫视,http://39.134.61.219/PLTV/88888888/224/3221226767/index.m3u8
农林卫视,http://39.134.61.219/PLTV/88888888/224/3221226818/index.m3u8
河南卫视,http://39.134.61.219/PLTV/88888888/224/3221226866/index.m3u8
云南卫视,http://39.134.61.219/PLTV/88888888/224/3221226868/index.m3u8
河北卫视,http://39.134.61.219/PLTV/88888888/224/3221226909/index.m3u8
贵州卫视,http://39.134.61.219/PLTV/88888888/224/3221226911/index.m3u8
东南卫视,http://39.134.61.219/PLTV/88888888/224/3221226968/index.m3u8
山西卫视,http://39.134.61.219/PLTV/88888888/224/3221226983/index.m3u8
上海卫视,http://39.134.61.219/PLTV/88888888/224/3221227088/index.m3u8
北京卫视,http://39.134.61.219/PLTV/88888888/224/3221227080/index.m3u8
江西卫视,http://39.134.67.226/PLTV/88888888/224/3221225935/index.m3u8
江西卫视,http://39.134.68.155:6610/PLTV/88888888/224/3221226344/index.m3u8?
江西卫视,http://39.134.61.219/PLTV/88888888/224/3221226516/index.m3u8
湖南卫视,http://39.134.61.219/PLTV/88888888/224/3221227074/index.m3u8
江苏卫视,http://39.134.61.219/PLTV/88888888/224/3221227070/index.m3u8
北京卫视,http://39.134.61.219/PLTV/88888888/224/3221227068/index.m3u8
上海卫视,http://39.134.61.219/PLTV/88888888/224/3221227066/index.m3u8
黑龙江卫视,http://39.134.61.219/PLTV/88888888/224/3221227052/index.m3u8
广东卫视,http://39.134.61.219/PLTV/88888888/224/3221227044/index.m3u8
山东卫视,http://39.134.61.219/PLTV/88888888/224/3221227036/index.m3u8
湖北卫视,http://39.134.61.219/PLTV/88888888/224/3221227034/index.m3u8
安徽卫视,http://39.134.61.219/PLTV/88888888/224/3221227024/index.m3u8
东南卫视,http://39.134.61.219/PLTV/88888888/224/3221227022/index.m3u8
天津卫视,http://39.134.61.219/PLTV/88888888/224/3221227020/index.m3u8
兵团卫视,http://39.134.61.219/PLTV/88888888/224/3221227018/index.m3u8
山西卫视,http://39.134.61.219/PLTV/88888888/224/3221227016/index.m3u8
湖南卫视,http://39.134.61.219/PLTV/88888888/224/3221227015/index.m3u8
内蒙古卫视,http://39.134.61.219/PLTV/88888888/224/3221227014/index.m3u8
河南卫视,http://39.134.61.219/PLTV/88888888/224/3221227012/index.m3u8
云南卫视,http://39.134.61.219/PLTV/88888888/224/3221227010/index.m3u8
江苏卫视,http://39.134.61.219/PLTV/88888888/224/3221227009/index.m3u8
广西卫视,http://39.134.61.219/PLTV/88888888/224/3221227006/index.m3u8
江苏卫视,http://39.134.61.219/PLTV/88888888/224/3221227003/index.m3u8
青海卫视,http://39.134.61.219/PLTV/88888888/224/3221227000/index.m3u8
湖南卫视,http://39.134.61.219/PLTV/88888888/224/3221226999/index.m3u8
上海卫视,http://39.134.61.219/PLTV/88888888/224/3221226997/index.m3u8
宁夏卫视,http://39.134.61.219/PLTV/88888888/224/3221226996/index.m3u8
吉林卫视,http://39.134.61.219/PLTV/88888888/224/3221226994/index.m3u8
重庆卫视,http://39.134.61.219/PLTV/88888888/224/3221226990/index.m3u8
吉林卫视,http://39.134.61.219/PLTV/88888888/224/3221226986/index.m3u8
天津卫视,http://39.134.61.219/PLTV/88888888/224/3221226975/index.m3u8
甘肃卫视,http://39.134.61.219/PLTV/88888888/224/3221226962/index.m3u8
四川卫视,http://39.134.61.219/PLTV/88888888/224/3221226961/index.m3u8
海南卫视,http://39.134.61.219/PLTV/88888888/224/3221226957/index.m3u8
黑龙江卫视,http://39.134.61.219/PLTV/88888888/224/3221226953/index.m3u8
新疆卫视,http://39.134.61.219/PLTV/88888888/224/3221226941/index.m3u8
四川卫视,http://39.134.61.219/PLTV/88888888/224/3221226938/index.m3u8
浙江卫视,http://39.134.61.219/PLTV/88888888/224/3221226932/index.m3u8
湖北卫视,http://39.134.61.219/PLTV/88888888/224/3221226931/index.m3u8
江苏卫视,http://39.134.61.219/PLTV/88888888/224/3221226930/index.m3u8
吉林卫视,http://39.134.61.219/PLTV/88888888/224/3221226928/index.m3u8
天津卫视,http://39.134.61.219/PLTV/88888888/224/3221226926/index.m3u8
贵州卫视,http://39.134.61.219/PLTV/88888888/224/3221226911/index.m3u8
河北卫视,http://39.134.61.219/PLTV/88888888/224/3221226909/index.m3u8
安徽卫视,http://39.134.61.219/PLTV/88888888/224/3221226905/index.m3u8
重庆卫视,http://39.134.61.219/PLTV/88888888/224/3221226885/index.m3u8
湖北卫视,http://39.134.61.219/PLTV/88888888/224/3221226883/index.m3u8
安徽卫视,http://39.134.61.219/PLTV/88888888/224/3221226879/index.m3u8
上海卫视,http://39.134.61.219/PLTV/88888888/224/3221226877/index.m3u8
黑龙江卫视,http://39.134.61.219/PLTV/88888888/224/3221226872/index.m3u8
北京卫视,http://39.134.61.219/PLTV/88888888/224/3221226871/index.m3u8
吉林卫视,http://39.134.61.219/PLTV/88888888/224/3221226763/index.m3u8

辽宁频道,#genre#
辽宁卫视,http://39.134.61.219/PLTV/88888888/224/3221226425/index.m3u8
辽宁卫视,http://39.134.61.219/PLTV/88888888/224/3221226461/index.m3u8
辽宁卫视,http://39.134.61.219/PLTV/88888888/224/3221226493/index.m3u8
辽宁卫视,http://39.134.61.219/PLTV/88888888/224/3221226648/index.m3u8
辽宁卫视,http://39.134.61.219/PLTV/88888888/224/3221226859/index.m3u8
辽宁卫视,http://39.134.61.219/PLTV/88888888/224/3221227011/index.m3u8
辽宁卫视,http://39.134.59.142/PLTV/88888888/224/3221226425/index.m3u8
辽宁卫视,http://39.134.59.142/PLTV/88888888/224/3221226461/index.m3u8
辽宁都市,http://39.134.61.219/PLTV/88888888/224/3221226914/index.m3u8#http://fxgm.fxjf.work:19901/tsfile/live/1000_1.m3u8
辽宁体育,http://39.134.61.219/PLTV/88888888/224/3221226916/index.m3u8#http://fxgm.fxjf.work:19901/tsfile/live/1005_1.m3u8
辽宁体育,http://39.134.59.142/PLTV/88888888/224/3221226508/index.m3u8
辽宁教育,http://39.134.61.219/PLTV/88888888/224/3221226473/index.m3u8
辽宁教育,http://39.134.61.219/PLTV/88888888/224/3221226863/index.m3u8
辽宁教育,http://39.134.59.142/PLTV/88888888/224/3221226473/index.m3u8
辽宁生活,http://39.134.61.219/PLTV/88888888/224/3221226489/index.m3u8
辽宁生活,http://39.134.59.142/PLTV/88888888/224/3221226489/index.m3u8#http://fxgm.fxjf.work:19901/tsfile/live/1004_1.m3u8
辽宁经济,http://39.134.61.219/PLTV/88888888/224/3221226504/index.m3u8#http://fxgm.fxjf.work:19901/tsfile/live/1008_1.m3u8
辽宁经济,http://39.134.61.219/PLTV/88888888/224/3221226869/index.m3u8
辽宁经济,http://39.134.59.142/PLTV/88888888/224/3221226504/index.m3u8
辽宁体育,http://39.134.61.219/PLTV/88888888/224/3221226508/index.m3u8#http://fxgm.fxjf.work:19901/tsfile/live/1003_1.m3u8
辽宁影视,http://39.134.61.219/PLTV/88888888/224/3221226512/index.m3u8
辽宁影视,http://39.134.59.142/PLTV/88888888/224/3221226512/index.m3u8#http://fxgm.fxjf.work:19901/tsfile/live/1001_1.m3u8
辽宁北方,http://39.134.61.219/PLTV/88888888/224/3221226515/index.m3u8#http://fxgm.fxjf.work:19901/tsfile/live/1006_1.m3u8
辽宁北方,http://39.134.61.219/PLTV/88888888/224/3221226865/index.m3u8
辽宁北方,http://39.134.59.142/PLTV/88888888/224/3221226515/index.m3u8
辽宁都市,http://39.134.61.219/PLTV/88888888/224/3221226524/index.m3u8
辽宁都市,http://39.134.59.142/PLTV/88888888/224/3221226524/index.m3u8
辽宁公共,http://39.134.61.219/PLTV/88888888/224/3221226528/index.m3u8#http://fxgm.fxjf.work:19901/tsfile/live/1007_1.m3u8
辽宁公共,http://39.134.59.142/PLTV/88888888/224/3221226528/index.m3u8
辽宁移动,http://39.134.61.219/PLTV/88888888/224/3221226717/index.m3u8#http://fxgm.fxjf.work:19901/tsfile/live/1009_1.m3u8
辽宁移动,http://39.134.61.219/PLTV/88888888/224/3221226867/index.m3u8
辽宁移动,http://39.134.59.142/PLTV/88888888/224/3221226717/index.m3u8
宜家购物,http://39.134.61.219/PLTV/88888888/224/3221226624/index.m3u8
辽宁生活,http://39.134.61.219/PLTV/88888888/224/3221226918/index.m3u8
辽宁公共,http://39.134.61.219/PLTV/88888888/224/3221226922/index.m3u8
沈阳综合,http://39.134.61.219/PLTV/88888888/224/3221226924/index.m3u8

影视频道,#genre#
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江影视,http://39.134.65.149/PLTV/88888888/224/3221225973/1.m3u8
黑龙江影视,http://39.134.67.226/PLTV/88888888/224/3221225973/index.m3u8
黑龙江影视,http://39.134.66.2/PLTV/88888888/224/3221225973/index.m3u8
黑龙江影视,http://39.134.65.141/PLTV/88888888/224/3221225973/1.m3u8
黑莓电影,http://39.134.65.175/PLTV/88888888/224/3221225681/1.m3u8
黑莓电影,http://39.134.66.66/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影,http://39.134.65.179/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影,http://39.134.65.173/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影,http://39.134.65.175/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影,http://39.134.65.86/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓电影,http://111.40.196.32/PLTV/88888888/224/3221225610/index.m3u8
黑莓电影,http://111.40.196.29:443/PLTV/88888888/224/3221225610/1.m3u8
黑莓电影,http://gslbserv.itv.cmvideo.cn:80/000000001000/8785669936177902664/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8785669936177902664&owchid=ystenlive&owsid=7951969344461621383
黑莓电影,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
超级电影,http://39.134.65.86:80/wh7f454c46tw209149529_1914587686/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8?icpid=88888888&RTS=1637151548&from=1&hms_devid=129&vqe=3
超级电影,http://39.134.65.175/PLTV/88888888/224/3221225644/1.m3u8
超级电影,http://39.134.66.4/PLTV/88888888/224/3221225644/index.m3u8
超级电影,http://39.134.65.141/PLTV/88888888/224/3221225644/index.m3u8
超级电影,http://39.134.68.155:6610/PLTV/88888888/224/3221225717/index.m3u8?
超级电影,http://39.134.67.226/PLTV/88888888/224/3221225644/index.m3u8
超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
超级电影,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/1.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLYT/88888888/224/3221225717/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/1.m3u8
动作电影,http://39.134.67.226/PLTV/88888888/224/3221225555/index.m3u8
动作电影,http://39.134.66.66/PLTV/88888888/224/3221225555/index.m3u8
动作电影,http://39.134.65.166/PLTV/88888888/224/3221225555/1.m3u8
动作电影,http://39.134.65.208/PLTV/88888888/224/3221225555/index.m3u8
动作电影,http://39.134.68.155:6610/PLTV/88888888/224/3221225661/index.m3u8?
动作电影,http://39.134.65.86/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
动作电影,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/1.m3u8
动作电影,http://39.134.65.64:80/wh7f454c46tw1788616257_998076752/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8?
动作电影,http://39.134.65.64:80/wh7f454c46tw1788616257_998076752/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8?icpid=88888888&RTS=1554599561&from=1&hms_devid=125
动作电影,http://111.40.196.31/PLTV/88888888/224/3221225620/index.m3u8
动作电影,http://111.40.196.31:443/PLTV/88888888/224/3221225620/1.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
动作电影,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=8103864434730665389&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
动作电影,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=8103864434730665389&livemode=1&stbId=4
明星大片,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/1.m3u8
明星大片,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
明星大片,http://39.134.65.7:80/wh7f454c46tw1738936394_2033607545/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8?
明星大片,http://39.134.65.6:80/wh7f454c46tw1932626875_2136730600/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8?icpid=88888888&RTS=1579029479&from=1&hms_devid=29
明星大片,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=4
明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
都市剧场,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226581/1.m3u8
都市剧场,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8
都市剧场,http://39.134.19.251:6610/yinhe/2/ch00000090990000002108/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
都市剧场,http://gslbserv.itv.cmvideo.cn:80/5000000011000031111/index.m3u8?channel-id=bestzb&Contentid=5000000011000031111&livemode=1&stbId=3
都市剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226231/1/index.m3u8?fmt=ts2hls
都市剧场,https://live.goodiptv.club/api/bestv.php?id=dsjc8m/8000000
都市剧场,http://live.goodiptv.club/api/sxg.php?id=yxfydsjcHDH265_4000
都市剧场,http://159.75.85.63:5681/sxg.php?id=yxfydsjcHDH265_4000
都市剧场,http://221.0.78.198:1681/hls/10276/index.m3u8
都市剧场,http://111.20.40.164/PLTV/88888893/224/3221226581/index.m3u8
都市剧场,http://111.20.40.165/PLTV/88888893/224/3221226581/index.m3u8
爱情喜剧,http://39.134.65.164/PLTV/88888888/224/3221225533/1.m3u8
爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
爱情喜剧,http://39.134.67.226/PLTV/88888888/224/3221225533/index.m3u8
爱情喜剧,http://39.134.68.155:6610/PLTV/88888888/224/3221225669/index.m3u8?
爱情喜剧,http://111.40.196.38/PLTV/88888888/224/3221225616/index.m3u8
爱情喜剧,http://111.40.196.38:443/PLTV/88888888/224/3221225616/1.m3u8
爱情喜剧,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=8393829412396288037&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
超级电视剧,http://39.134.65.65:80/wh7f454c46tw873552246_-1213068634/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8?icpid=88888888&RTS=1637152212&from=1&hms_devid=125&vqe=3
超级电视剧,http://39.134.65.181/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.173/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
超级电视剧,http://39.134.65.208/PLTV/88888888/224/3221225637/index.m3u8
超级电视剧,http://39.134.67.226/PLTV/88888888/224/3221225637/index.m3u8
超级电视剧,http://39.134.68.155:6610/PLTV/88888888/224/3221225716/index.m3u8?
超级电视剧,http://39.134.65.141/PLTV/88888888/224/3221225637/index.m3u8
超级电视剧,http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/1.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLYT/88888888/224/3221225716/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
东北热剧,http://39.135.135.35:80/wh7f454c46tw1751026922_1159821621/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8?icpid=88888888&RTS=1554599523&from=1&hms_devid=691
东北热剧,http://39.134.65.164/PLTV/88888888/224/3221225679/1.m3u8
东北热剧,http://39.134.67.226/PLTV/88888888/224/3221225679/index.m3u8
东北热剧,http://39.134.66.2/PLTV/88888888/224/3221225679/index.m3u8
东北热剧,http://39.134.65.175/PLTV/88888888/224/3221225679/index.m3u8
东北热剧,http://39.134.68.155:6610/PLTV/88888888/224/3221225741/index.m3u8?
东北热剧,http://39.135.137.47:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/1.m3u8
东北热剧,http://39.134.65.86/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
东北热剧,http://39.135.135.35:80/wh7f454c46tw1751026922_1159821621/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8?
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
